# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	31	402	+	HEKADG_00005		hypothetical protein	PFAM:PF00085.23, PFAM:PF00578.24, PFAM:PF08534.13
contig_1	cds	399	1013	+	HEKADG_00010		Thioredoxin domain-containing protein	SO:0001217, UniRef:UniRef50_A0A192IQP1
contig_1	cds	1452	1712	+	HEKADG_00015		Pentapeptide MXKDX repeat protein	SO:0001217, UniRef:UniRef50_A0A1B9VNL6
contig_1	cds	1772	2410	+	HEKADG_00020		SCO family protein	SO:0001217, UniRef:UniRef50_A0A017HAX4, UniRef:UniRef90_UPI001E3CD198
contig_1	cds	2416	2877	+	HEKADG_00025		copper chaperone PCu(A)C	SO:0001217, UniRef:UniRef50_A3W3Y2, UniRef:UniRef90_UPI001E3FF2E1
contig_1	cds	3000	3125	-	HEKADG_00030		hypothetical protein	
contig_1	cds	3180	3500	+	HEKADG_00035		AhpC-TSA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2E2E9V9
contig_1	cds	3512	4312	+	HEKADG_00040		Thioredoxin domain-containing protein	SO:0001217, UniRef:UniRef50_A0A127CRF9
contig_1	cds	4343	5083	+	HEKADG_00045	dsbD	Thiol:disulfide interchange protein DsbD	SO:0001217, UniRef:UniRef50_A0A2H6B146
contig_1	cds	5175	5390	-	HEKADG_00050		hypothetical protein	
contig_1	cds	5387	5869	-	HEKADG_00055		hypothetical protein	
contig_1	cds	5966	6379	-	HEKADG_00060		helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A193LC46, UniRef:UniRef90_UPI000FD89F5C
contig_1	cds	6407	6847	+	HEKADG_00065	merT	Mercuric transport protein MerT	SO:0001217, UniRef:UniRef50_A0A061QIB2
contig_1	cds	6836	7213	-	HEKADG_00070		hypothetical protein	
contig_1	cds	7530	8843	+	HEKADG_00075	merA	mercury(II) reductase	NCBIFam:TIGR02053.1, SO:0001217, UniRef:UniRef50_A0A0M8K9I7
contig_1	cds	8812	9081	+	HEKADG_00080		hypothetical protein	
contig_1	cds	9086	9334	-	HEKADG_00085		Histidine phosphatase family protein	SO:0001217, UniRef:UniRef50_A0A441VBK5
contig_1	cds	9673	9771	+	HEKADG_00090		hypothetical protein	
contig_1	cds	9792	10127	+	HEKADG_00095		ELFV-dehydrog domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0T6ZNU0, UniRef:UniRef90_A0A546YU20
contig_1	cds	10145	10909	-	HEKADG_00100		hypothetical protein	
contig_1	cds	11006	11602	+	HEKADG_00105		Reverse transcriptase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A512E3V6
contig_1	cds	11610	11876	+	HEKADG_00110		hypothetical protein	
contig_1	cds	12094	12426	+	HEKADG_00115		hypothetical protein	
contig_1	cds	12837	12929	+	HEKADG_00120		hypothetical protein	
contig_1	cds	12972	13274	+	HEKADG_00125		hypothetical protein	
contig_1	cds	13271	13612	+	HEKADG_00130		hypothetical protein	
contig_1	cds	13614	13859	+	HEKADG_00135		hypothetical protein	
contig_1	cds	13856	14077	+	HEKADG_00140		hypothetical protein	
contig_1	cds	14074	14490	+	HEKADG_00145		hypothetical protein	
contig_1	cds	14576	14881	-	HEKADG_00150		hypothetical protein	
contig_1	cds	14900	15151	-	HEKADG_00155		hypothetical protein	
contig_1	cds	15209	15643	-	HEKADG_00160		hypothetical protein	
contig_1	cds	15755	16303	-	HEKADG_00165		Ubiquinol-cytochrome c reductase iron-sulfur subunit	SO:0001217, UniRef:UniRef50_P23136
contig_1	cds	16613	17143	+	HEKADG_00170		hypothetical protein	
contig_1	cds	17140	17283	+	HEKADG_00175		hypothetical protein	
contig_1	cds	17246	17524	-	HEKADG_00180		Methionine-rich peptide X	SO:0001217, UniRef:UniRef50_A0A0M3BFH1
contig_1	cds	17538	17936	-	HEKADG_00185		DUF2933 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A101KVV9
contig_1	cds	17965	18405	-	HEKADG_00190	copG	CopG family transcriptional regulator	SO:0001217, UniRef:UniRef50_Q1QFL1, UniRef:UniRef90_A0A0M3BD64
contig_1	cds	18438	19679	-	HEKADG_00195		Putative multicopper oxidase protein	SO:0001217, UniRef:UniRef50_W6RG95
contig_1	cds	20022	20381	-	HEKADG_00200		DUF2946 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A101KX29
contig_1	cds	20441	20644	-	HEKADG_00205		hypothetical protein	
contig_1	cds	20695	23265	+	HEKADG_00210		Copper-transporting P-type ATPase	SO:0001217, UniRef:UniRef50_Q9X5X3
contig_1	cds	23523	23885	-	HEKADG_00215		hypothetical protein	PFAM:PF13700.9
contig_1	cds	23918	24316	+	HEKADG_00220		hypothetical protein	
contig_1	cds	24436	24696	-	HEKADG_00225		hypothetical protein	
contig_1	cds	24693	25310	-	HEKADG_00230		DUF2846 domain-containing protein	SO:0001217, UniRef:UniRef50_B9K3A3
contig_1	cds	25350	25706	-	HEKADG_00235		hypothetical protein	
contig_1	cds	25749	26669	-	HEKADG_00240		hypothetical protein	
contig_1	cds	26880	27140	+	HEKADG_00245		hypothetical protein	
contig_1	cds	27134	27745	-	HEKADG_00250		Secreted protein	SO:0001217, UniRef:UniRef50_A0A4Z1Q5B8
contig_1	cds	27742	28320	-	HEKADG_00255		hypothetical protein	
contig_1	cds	28317	29165	-	HEKADG_00260		Type IV secretion system protein virB10	SO:0001217, UniRef:UniRef50_A0A7V6TZV0
contig_1	cds	29187	29687	+	HEKADG_00265		hypothetical protein	
contig_1	cds	29661	30125	-	HEKADG_00270	trbH	Conjugal transfer protein TrbH	SO:0001217, UniRef:UniRef50_A0A1E4F0S8
contig_1	cds	30128	30952	-	HEKADG_00275	trbG	P-type conjugative transfer protein TrbG	KEGG:K20532, SO:0001217, UniRef:UniRef50_P55404, UniRef:UniRef90_A0A316BRN9
contig_1	cds	30975	31637	-	HEKADG_00280	virB5	Type IV secretion system protein VirB5	KEGG:K20531, SO:0001217, UniRef:UniRef50_P55403, UniRef:UniRef90_A0A316BMP2
contig_1	cds	31677	32369	-	HEKADG_00285		hypothetical protein	
contig_1	cds	32354	32521	-	HEKADG_00290		hypothetical protein	
contig_1	cds	32575	32865	+	HEKADG_00295		hypothetical protein	
contig_1	cds	32862	33128	-	HEKADG_00300		DUF2749 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0F5FE91
contig_1	cds	33122	33910	-	HEKADG_00305	trbJ	Conjugal transfer protein TrbJ	SO:0001217, UniRef:UniRef50_P54911
